"Plot Title: Tortuguero_light_Winter2025"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20206312, SEN S/N: 20206312)","Intensity, Lux (LGR S/N: 20206312, SEN S/N: 20206312)"
533,01/17/25 12:00:00 AM,21.760,0.0
534,01/17/25 12:15:00 AM,21.664,0.0
535,01/17/25 12:30:00 AM,21.473,0.0
536,01/17/25 12:45:00 AM,21.378,0.0
537,01/17/25 01:00:00 AM,21.282,0.0
538,01/17/25 01:15:00 AM,21.282,0.0
539,01/17/25 01:30:00 AM,21.187,0.0
540,01/17/25 01:45:00 AM,21.091,0.0
541,01/17/25 02:00:00 AM,21.091,0.0
542,01/17/25 02:15:00 AM,20.901,0.0
543,01/17/25 02:30:00 AM,20.901,0.0
544,01/17/25 02:45:00 AM,20.901,0.0
545,01/17/25 03:00:00 AM,20.615,0.0
546,01/17/25 03:15:00 AM,20.615,0.0
547,01/17/25 03:30:00 AM,20.710,0.0
548,01/17/25 03:45:00 AM,20.519,0.0
549,01/17/25 04:00:00 AM,20.615,0.0
550,01/17/25 04:15:00 AM,20.615,0.0
551,01/17/25 04:30:00 AM,20.996,0.0
552,01/17/25 04:45:00 AM,20.996,0.0
553,01/17/25 05:00:00 AM,20.996,0.0
554,01/17/25 05:15:00 AM,20.996,0.0
555,01/17/25 05:30:00 AM,20.805,0.0
556,01/17/25 05:45:00 AM,20.805,0.0
557,01/17/25 06:00:00 AM,20.710,0.0
558,01/17/25 06:15:00 AM,20.901,0.0
559,01/17/25 06:30:00 AM,20.805,0.0
560,01/17/25 06:45:00 AM,20.615,0.0
561,01/17/25 07:00:00 AM,20.901,10.8
562,01/17/25 07:15:00 AM,20.615,53.8
563,01/17/25 07:30:00 AM,21.091,129.2
564,01/17/25 07:45:00 AM,21.282,279.9
565,01/17/25 08:00:00 AM,21.664,441.3
566,01/17/25 08:15:00 AM,22.238,602.8
567,01/17/25 08:30:00 AM,23.100,1087.2
568,01/17/25 08:45:00 AM,23.773,2755.6
569,01/17/25 09:00:00 AM,24.448,1463.9
570,01/17/25 09:15:00 AM,31.268,12400.1
571,01/17/25 09:30:00 AM,28.060,3444.5
572,01/17/25 09:45:00 AM,27.370,1980.6
573,01/17/25 10:00:00 AM,28.853,4133.4
574,01/17/25 10:15:00 AM,28.258,2066.7
575,01/17/25 10:30:00 AM,27.567,3272.2
576,01/17/25 10:45:00 AM,28.754,2755.6
577,01/17/25 11:00:00 AM,28.258,3961.1
578,01/17/25 11:15:00 AM,29.652,2755.6
579,01/17/25 11:30:00 AM,29.152,3444.5
580,01/17/25 11:45:00 AM,30.255,4305.6
581,01/17/25 12:00:00 PM,29.752,5511.1
582,01/17/25 12:15:00 PM,30.760,936.5
583,01/17/25 12:30:00 PM,31.370,7577.8
584,01/17/25 12:45:00 PM,31.778,3961.1
585,01/17/25 01:00:00 PM,32.911,12400.1
586,01/17/25 01:15:00 PM,35.009,4650.0
587,01/17/25 01:30:00 PM,31.370,882.6
588,01/17/25 01:45:00 PM,30.457,3616.7
589,01/17/25 02:00:00 PM,29.552,1463.9
590,01/17/25 02:15:00 PM,28.555,1280.9
591,01/17/25 02:30:00 PM,29.053,1550.0
592,01/17/25 02:45:00 PM,29.652,871.9
593,01/17/25 03:00:00 PM,30.659,8611.2
594,01/17/25 03:15:00 PM,36.079,14466.8
595,01/17/25 03:30:00 PM,33.014,3444.5
596,01/17/25 03:45:00 PM,31.778,3788.9
597,01/17/25 04:00:00 PM,29.152,1345.5
598,01/17/25 04:15:00 PM,27.665,775.0
599,01/17/25 04:30:00 PM,28.258,2669.5
600,01/17/25 04:45:00 PM,27.173,635.1
601,01/17/25 05:00:00 PM,26.488,592.0
602,01/17/25 05:15:00 PM,26.683,462.9
603,01/17/25 05:30:00 PM,26.195,452.1
604,01/17/25 05:45:00 PM,26.000,279.9
605,01/17/25 06:00:00 PM,25.708,53.8
606,01/17/25 06:15:00 PM,25.416,0.0
607,01/17/25 06:30:00 PM,25.125,0.0
608,01/17/25 06:45:00 PM,24.835,0.0
609,01/17/25 07:00:00 PM,24.545,0.0
610,01/17/25 07:15:00 PM,24.351,0.0
611,01/17/25 07:30:00 PM,24.062,0.0
612,01/17/25 07:45:00 PM,23.869,0.0
613,01/17/25 08:00:00 PM,23.966,0.0
614,01/17/25 08:15:00 PM,24.062,0.0
615,01/17/25 08:30:00 PM,24.158,0.0
616,01/17/25 08:45:00 PM,24.158,0.0
617,01/17/25 09:00:00 PM,24.158,0.0
618,01/17/25 09:15:00 PM,23.869,0.0
619,01/17/25 09:30:00 PM,23.869,0.0
620,01/17/25 09:45:00 PM,23.773,0.0
621,01/17/25 10:00:00 PM,23.677,0.0
622,01/17/25 10:15:00 PM,23.677,0.0
623,01/17/25 10:30:00 PM,23.581,0.0
624,01/17/25 10:45:00 PM,23.773,0.0
625,01/17/25 11:00:00 PM,23.869,0.0
626,01/17/25 11:15:00 PM,24.062,0.0
627,01/17/25 11:30:00 PM,24.255,0.0
628,01/17/25 11:45:00 PM,24.448,0.0
629,01/18/25 12:00:00 AM,24.545,0.0
630,01/18/25 12:15:00 AM,24.545,0.0
631,01/18/25 12:30:00 AM,23.869,0.0
632,01/18/25 12:45:00 AM,23.677,0.0
633,01/18/25 01:00:00 AM,23.581,0.0
634,01/18/25 01:15:00 AM,23.388,0.0
635,01/18/25 01:30:00 AM,23.292,0.0
636,01/18/25 01:45:00 AM,23.196,0.0
637,01/18/25 02:00:00 AM,23.004,0.0
638,01/18/25 02:15:00 AM,22.908,0.0
639,01/18/25 02:30:00 AM,22.908,0.0
640,01/18/25 02:45:00 AM,22.812,0.0
641,01/18/25 03:00:00 AM,22.812,0.0
642,01/18/25 03:15:00 AM,22.812,0.0
643,01/18/25 03:30:00 AM,22.717,0.0
644,01/18/25 03:45:00 AM,22.717,0.0
645,01/18/25 04:00:00 AM,23.004,0.0
646,01/18/25 04:15:00 AM,23.004,0.0
647,01/18/25 04:30:00 AM,23.004,0.0
648,01/18/25 04:45:00 AM,23.004,0.0
649,01/18/25 05:00:00 AM,23.100,0.0
650,01/18/25 05:15:00 AM,22.908,0.0
651,01/18/25 05:30:00 AM,22.812,0.0
652,01/18/25 05:45:00 AM,22.717,0.0
653,01/18/25 06:00:00 AM,22.812,0.0
654,01/18/25 06:15:00 AM,22.812,0.0
655,01/18/25 06:30:00 AM,23.004,0.0
656,01/18/25 06:45:00 AM,23.196,0.0
657,01/18/25 07:00:00 AM,23.196,0.0
658,01/18/25 07:15:00 AM,23.292,10.8
659,01/18/25 07:30:00 AM,23.484,53.8
660,01/18/25 07:45:00 AM,23.484,139.9
661,01/18/25 08:00:00 AM,23.581,107.6
662,01/18/25 08:15:00 AM,23.677,204.5
663,01/18/25 08:30:00 AM,23.773,269.1
664,01/18/25 08:45:00 AM,23.773,183.0
665,01/18/25 09:00:00 AM,23.773,86.1
666,01/18/25 09:15:00 AM,23.869,333.7
667,01/18/25 09:30:00 AM,23.966,527.4
668,01/18/25 09:45:00 AM,24.062,624.3
669,01/18/25 10:00:00 AM,24.448,731.9
670,01/18/25 10:15:00 AM,24.448,1162.5
671,01/18/25 10:30:00 AM,25.610,592.0
672,01/18/25 10:45:00 AM,24.255,818.1
673,01/18/25 11:00:00 AM,24.835,1054.9
674,01/18/25 11:15:00 AM,24.738,1173.3
675,01/18/25 11:30:00 AM,25.513,1722.2
676,01/18/25 11:45:00 AM,25.902,1054.9
677,01/18/25 12:00:00 PM,26.097,4477.8
678,01/18/25 12:15:00 PM,27.862,4650.0
679,01/18/25 12:30:00 PM,26.879,1722.2
680,01/18/25 12:45:00 PM,27.075,3444.5
681,01/18/25 01:00:00 PM,31.880,10677.8
682,01/18/25 01:15:00 PM,33.118,3788.9
683,01/18/25 01:30:00 PM,29.853,3788.9
684,01/18/25 01:45:00 PM,28.159,1550.0
685,01/18/25 02:00:00 PM,28.357,3788.9
686,01/18/25 02:15:00 PM,31.676,6200.0
687,01/18/25 02:30:00 PM,29.452,3444.5
688,01/18/25 02:45:00 PM,33.953,12400.1
689,01/18/25 03:00:00 PM,31.370,9300.1
690,01/18/25 03:15:00 PM,34.585,15155.7
691,01/18/25 03:30:00 PM,30.457,2927.8
692,01/18/25 03:45:00 PM,31.472,4822.3
693,01/18/25 04:00:00 PM,28.456,5166.7
694,01/18/25 04:15:00 PM,30.659,2669.5
695,01/18/25 04:30:00 PM,28.456,4133.4
696,01/18/25 04:45:00 PM,27.075,1334.7
697,01/18/25 05:00:00 PM,26.683,1119.5
698,01/18/25 05:15:00 PM,26.195,592.0
699,01/18/25 05:30:00 PM,25.902,366.0
700,01/18/25 05:45:00 PM,25.610,193.8
701,01/18/25 06:00:00 PM,25.319,53.8
702,01/18/25 06:15:00 PM,25.028,10.8
703,01/18/25 06:30:00 PM,24.641,0.0
704,01/18/25 06:45:00 PM,24.255,0.0
705,01/18/25 07:00:00 PM,24.158,0.0
706,01/18/25 07:15:00 PM,24.062,0.0
707,01/18/25 07:30:00 PM,24.062,0.0
708,01/18/25 07:45:00 PM,23.966,0.0
709,01/18/25 08:00:00 PM,23.966,0.0
710,01/18/25 08:15:00 PM,24.062,0.0
711,01/18/25 08:30:00 PM,24.062,0.0
712,01/18/25 08:45:00 PM,24.062,0.0
713,01/18/25 09:00:00 PM,24.062,0.0
714,01/18/25 09:15:00 PM,23.869,0.0
715,01/18/25 09:30:00 PM,23.966,0.0
716,01/18/25 09:45:00 PM,23.773,0.0
717,01/18/25 10:00:00 PM,23.677,0.0
718,01/18/25 10:15:00 PM,23.677,0.0
719,01/18/25 10:30:00 PM,23.677,0.0
720,01/18/25 10:45:00 PM,23.581,0.0
721,01/18/25 11:00:00 PM,23.581,0.0
722,01/18/25 11:15:00 PM,23.677,0.0
723,01/18/25 11:30:00 PM,23.773,0.0
724,01/18/25 11:45:00 PM,23.773,0.0
725,01/19/25 12:00:00 AM,23.677,0.0
726,01/19/25 12:15:00 AM,23.581,0.0
727,01/19/25 12:30:00 AM,23.484,0.0
728,01/19/25 12:45:00 AM,23.292,0.0
729,01/19/25 01:00:00 AM,23.484,0.0
730,01/19/25 01:15:00 AM,23.388,0.0
731,01/19/25 01:30:00 AM,23.388,0.0
732,01/19/25 01:45:00 AM,23.196,0.0
733,01/19/25 02:00:00 AM,23.100,0.0
734,01/19/25 02:15:00 AM,23.004,0.0
735,01/19/25 02:30:00 AM,23.004,0.0
736,01/19/25 02:45:00 AM,22.812,0.0
737,01/19/25 03:00:00 AM,22.717,0.0
738,01/19/25 03:15:00 AM,22.621,0.0
739,01/19/25 03:30:00 AM,22.717,0.0
740,01/19/25 03:45:00 AM,22.812,0.0
741,01/19/25 04:00:00 AM,22.717,0.0
742,01/19/25 04:15:00 AM,22.525,0.0
743,01/19/25 04:30:00 AM,22.333,0.0
744,01/19/25 04:45:00 AM,22.238,0.0
745,01/19/25 05:00:00 AM,22.238,0.0
746,01/19/25 05:15:00 AM,22.142,0.0
747,01/19/25 05:30:00 AM,22.046,0.0
748,01/19/25 05:45:00 AM,22.046,0.0
749,01/19/25 06:00:00 AM,22.238,0.0
750,01/19/25 06:15:00 AM,22.142,0.0
751,01/19/25 06:30:00 AM,22.142,0.0
752,01/19/25 06:45:00 AM,22.142,0.0
753,01/19/25 07:00:00 AM,21.951,10.8
754,01/19/25 07:15:00 AM,21.855,32.3
755,01/19/25 07:30:00 AM,22.046,107.6
756,01/19/25 07:45:00 AM,22.333,419.8
757,01/19/25 08:00:00 AM,22.717,516.7
758,01/19/25 08:15:00 AM,23.388,699.7
759,01/19/25 08:30:00 AM,24.062,2325.0
760,01/19/25 08:45:00 AM,24.255,688.9
761,01/19/25 09:00:00 AM,25.319,1808.3
762,01/19/25 09:15:00 AM,25.513,4822.3
763,01/19/25 09:30:00 AM,27.075,3100.0
764,01/19/25 09:45:00 AM,26.195,1033.3
765,01/19/25 10:00:00 AM,26.390,2669.5
766,01/19/25 10:15:00 AM,26.781,1227.1
767,01/19/25 10:30:00 AM,26.488,1248.6
768,01/19/25 10:45:00 AM,26.292,1345.5
769,01/19/25 11:00:00 AM,26.781,2927.8
770,01/19/25 11:15:00 AM,28.655,1377.8
771,01/19/25 11:30:00 AM,27.567,3444.5
772,01/19/25 11:45:00 AM,28.754,6544.5
773,01/19/25 12:00:00 PM,29.252,4305.6
774,01/19/25 12:15:00 PM,30.054,4477.8
775,01/19/25 12:30:00 PM,29.152,1808.3
776,01/19/25 12:45:00 PM,30.760,4305.6
777,01/19/25 01:00:00 PM,31.778,8266.7
778,01/19/25 01:15:00 PM,33.430,5166.7
779,01/19/25 01:30:00 PM,30.862,3616.7
780,01/19/25 01:45:00 PM,29.552,1377.8
781,01/19/25 02:00:00 PM,29.752,4477.8
782,01/19/25 02:15:00 PM,31.676,7233.4
783,01/19/25 02:30:00 PM,29.652,3788.9
784,01/19/25 02:45:00 PM,33.222,10333.4
785,01/19/25 03:00:00 PM,29.953,7233.4
786,01/19/25 03:15:00 PM,29.452,624.3
787,01/19/25 03:30:00 PM,28.357,2755.6
788,01/19/25 03:45:00 PM,29.552,6200.0
789,01/19/25 04:00:00 PM,29.552,6200.0
790,01/19/25 04:15:00 PM,28.258,2238.9
791,01/19/25 04:30:00 PM,28.754,3444.5
792,01/19/25 04:45:00 PM,27.567,1377.8
793,01/19/25 05:00:00 PM,27.173,1130.2
794,01/19/25 05:15:00 PM,26.781,602.8
795,01/19/25 05:30:00 PM,26.390,387.5
796,01/19/25 05:45:00 PM,26.977,0.0
797,01/19/25 06:00:00 PM,27.370,0.0
798,01/19/25 06:15:00 PM,27.173,0.0
799,01/19/25 06:30:00 PM,26.977,0.0
800,01/19/25 06:45:00 PM,27.173,0.0
801,01/19/25 07:00:00 PM,28.357,0.0
802,01/19/25 07:15:00 PM,29.152,0.0
803,01/19/25 07:30:00 PM,29.452,0.0
804,01/19/25 07:45:00 PM,29.452,0.0
805,01/19/25 08:00:00 PM,29.352,0.0
806,01/19/25 08:15:00 PM,29.252,0.0
807,01/19/25 08:30:00 PM,29.152,0.0
808,01/19/25 08:45:00 PM,28.953,0.0
809,01/19/25 09:00:00 PM,28.456,0.0
810,01/19/25 09:15:00 PM,27.862,0.0
811,01/19/25 09:30:00 PM,28.258,0.0
812,01/19/25 09:45:00 PM,29.652,0.0
813,01/19/25 10:00:00 PM,30.255,0.0
814,01/19/25 10:15:00 PM,29.953,0.0
815,01/19/25 10:30:00 PM,29.452,0.0
816,01/19/25 10:45:00 PM,28.159,0.0
817,01/19/25 11:00:00 PM,27.173,0.0
818,01/19/25 11:15:00 PM,27.173,0.0
819,01/19/25 11:30:00 PM,27.173,0.0
820,01/19/25 11:45:00 PM,27.272,0.0
821,01/20/25 12:00:00 AM,27.272,0.0
822,01/20/25 12:15:00 AM,27.272,0.0
823,01/20/25 12:30:00 AM,27.173,0.0
824,01/20/25 12:45:00 AM,27.173,0.0
825,01/20/25 01:00:00 AM,27.075,0.0
826,01/20/25 01:15:00 AM,27.075,0.0
827,01/20/25 01:30:00 AM,26.977,0.0
828,01/20/25 01:45:00 AM,26.977,0.0
829,01/20/25 02:00:00 AM,26.879,0.0
830,01/20/25 02:15:00 AM,26.879,0.0
831,01/20/25 02:30:00 AM,26.781,0.0
832,01/20/25 02:45:00 AM,26.781,0.0
833,01/20/25 03:00:00 AM,26.781,0.0
834,01/20/25 03:15:00 AM,26.683,0.0
835,01/20/25 03:30:00 AM,26.683,0.0
836,01/20/25 03:45:00 AM,26.585,0.0
837,01/20/25 04:00:00 AM,26.585,0.0
838,01/20/25 04:15:00 AM,26.488,0.0
839,01/20/25 04:30:00 AM,26.488,0.0
840,01/20/25 04:45:00 AM,26.488,0.0
841,01/20/25 05:00:00 AM,26.390,0.0
842,01/20/25 05:15:00 AM,26.390,0.0
843,01/20/25 05:30:00 AM,26.292,0.0
844,01/20/25 05:45:00 AM,26.292,0.0
845,01/20/25 06:00:00 AM,26.292,0.0
846,01/20/25 06:15:00 AM,26.292,0.0
847,01/20/25 06:30:00 AM,26.292,0.0
848,01/20/25 06:45:00 AM,26.292,0.0
849,01/20/25 07:00:00 AM,26.292,0.0
850,01/20/25 07:15:00 AM,26.292,0.0
851,01/20/25 07:30:00 AM,26.292,0.0
852,01/20/25 07:45:00 AM,26.292,10.8
853,01/20/25 08:00:00 AM,26.292,10.8
854,01/20/25 08:15:00 AM,26.292,10.8
855,01/20/25 08:30:00 AM,26.292,32.3
856,01/20/25 08:45:00 AM,26.292,21.5
857,01/20/25 09:00:00 AM,26.390,32.3
858,01/20/25 09:15:00 AM,26.488,43.1
859,01/20/25 09:30:00 AM,26.488,64.6
860,01/20/25 09:45:00 AM,26.585,75.3
861,01/20/25 10:00:00 AM,26.585,43.1
862,01/20/25 10:15:00 AM,26.683,43.1
863,01/20/25 10:30:00 AM,26.683,43.1
864,01/20/25 10:45:00 AM,26.683,53.8
865,01/20/25 11:00:00 AM,26.683,53.8
866,01/20/25 11:15:00 AM,26.683,53.8
