"Plot Title: Palmas_light_Winter2025"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20989336, SEN S/N: 20989336)","Intensity, Lux (LGR S/N: 20989336, SEN S/N: 20989336)"
815,01/17/25 07:40:00 AM,20.901,1119.5
816,01/17/25 07:50:00 AM,21.282,1377.8
817,01/17/25 08:00:00 AM,21.664,1636.1
818,01/17/25 08:10:00 AM,21.951,1980.6
819,01/17/25 08:20:00 AM,22.429,2238.9
820,01/17/25 08:30:00 AM,22.908,2583.4
821,01/17/25 08:40:00 AM,23.388,3272.2
822,01/17/25 08:50:00 AM,23.773,3100.0
823,01/17/25 09:00:00 AM,24.158,3444.5
824,01/17/25 09:10:00 AM,24.545,3788.9
825,01/17/25 09:20:00 AM,25.125,3961.1
826,01/17/25 09:30:00 AM,25.513,4305.6
827,01/17/25 09:40:00 AM,26.390,4650.0
828,01/17/25 09:50:00 AM,26.683,4822.3
829,01/17/25 10:00:00 AM,27.370,5511.1
830,01/17/25 10:10:00 AM,27.665,1377.8
831,01/17/25 10:20:00 AM,29.652,8266.7
832,01/17/25 10:30:00 AM,29.953,5511.1
833,01/17/25 10:40:00 AM,29.752,6200.0
834,01/17/25 10:50:00 AM,28.853,5166.7
835,01/17/25 11:00:00 AM,29.652,6200.0
836,01/17/25 11:10:00 AM,29.652,6200.0
837,01/17/25 11:20:00 AM,35.864,16533.4
838,01/17/25 11:30:00 AM,33.222,7577.8
839,01/17/25 11:40:00 AM,37.935,17222.3
840,01/17/25 11:50:00 AM,40.185,14466.8
841,01/17/25 12:00:00 PM,33.535,9300.1
842,01/17/25 12:10:00 PM,37.055,13777.9
843,01/17/25 12:20:00 PM,32.807,7233.4
844,01/17/25 12:30:00 PM,35.971,13777.9
845,01/17/25 12:40:00 PM,33.014,6200.0
846,01/17/25 12:50:00 PM,30.356,5511.1
847,01/17/25 01:00:00 PM,30.963,5338.9
848,01/17/25 01:10:00 PM,29.853,4994.5
849,01/17/25 01:20:00 PM,29.752,4822.3
850,01/17/25 01:30:00 PM,29.352,4822.3
851,01/17/25 01:40:00 PM,29.452,4994.5
852,01/17/25 01:50:00 PM,29.452,4477.8
853,01/17/25 02:00:00 PM,29.652,4477.8
854,01/17/25 02:10:00 PM,29.053,3961.1
855,01/17/25 02:20:00 PM,28.953,3788.9
856,01/17/25 02:30:00 PM,28.853,3961.1
857,01/17/25 02:40:00 PM,28.853,3616.7
858,01/17/25 02:50:00 PM,28.853,3961.1
859,01/17/25 03:00:00 PM,28.060,1270.1
860,01/17/25 03:10:00 PM,27.272,1291.7
861,01/17/25 03:20:00 PM,28.953,2755.6
862,01/17/25 03:30:00 PM,28.555,2755.6
863,01/17/25 03:40:00 PM,28.159,2497.2
864,01/17/25 03:50:00 PM,27.862,1377.8
865,01/17/25 04:00:00 PM,27.567,1463.9
866,01/17/25 04:10:00 PM,28.159,2497.2
867,01/17/25 04:20:00 PM,27.567,1636.1
868,01/17/25 04:30:00 PM,27.468,1550.0
869,01/17/25 04:40:00 PM,27.272,947.2
870,01/17/25 04:50:00 PM,26.781,462.9
871,01/17/25 05:00:00 PM,26.292,215.3
872,01/17/25 05:10:00 PM,26.097,570.5
873,01/17/25 05:20:00 PM,26.097,678.1
874,01/17/25 05:30:00 PM,26.097,344.4
875,01/17/25 05:40:00 PM,26.000,150.7
876,01/17/25 05:50:00 PM,25.708,64.6
877,01/17/25 06:00:00 PM,25.319,43.1
878,01/17/25 06:10:00 PM,25.125,21.5
879,01/17/25 06:20:00 PM,24.738,0.0
880,01/17/25 06:30:00 PM,24.448,0.0
881,01/17/25 06:40:00 PM,24.158,0.0
882,01/17/25 06:50:00 PM,24.062,0.0
883,01/17/25 07:00:00 PM,23.869,0.0
884,01/17/25 07:10:00 PM,23.677,0.0
885,01/17/25 07:20:00 PM,23.677,0.0
886,01/17/25 07:30:00 PM,23.677,0.0
887,01/17/25 07:40:00 PM,23.581,0.0
888,01/17/25 07:50:00 PM,23.484,0.0
889,01/17/25 08:00:00 PM,23.388,0.0
890,01/17/25 08:10:00 PM,23.484,0.0
891,01/17/25 08:20:00 PM,23.484,0.0
892,01/17/25 08:30:00 PM,23.677,0.0
893,01/17/25 08:40:00 PM,24.448,0.0
894,01/17/25 08:50:00 PM,24.062,0.0
895,01/17/25 09:00:00 PM,24.062,0.0
896,01/17/25 09:10:00 PM,24.062,0.0
897,01/17/25 09:20:00 PM,23.966,0.0
898,01/17/25 09:30:00 PM,23.581,0.0
899,01/17/25 09:40:00 PM,23.581,0.0
900,01/17/25 09:50:00 PM,23.388,0.0
901,01/17/25 10:00:00 PM,23.388,0.0
902,01/17/25 10:10:00 PM,23.484,0.0
903,01/17/25 10:20:00 PM,23.388,0.0
904,01/17/25 10:30:00 PM,23.581,0.0
905,01/17/25 10:40:00 PM,23.581,0.0
906,01/17/25 10:50:00 PM,23.388,0.0
907,01/17/25 11:00:00 PM,23.196,0.0
908,01/17/25 11:10:00 PM,23.004,0.0
909,01/17/25 11:20:00 PM,22.812,0.0
910,01/17/25 11:30:00 PM,22.621,0.0
911,01/17/25 11:40:00 PM,22.525,0.0
912,01/17/25 11:50:00 PM,22.333,0.0
913,01/18/25 12:00:00 AM,22.333,0.0
914,01/18/25 12:10:00 AM,22.333,0.0
915,01/18/25 12:20:00 AM,22.429,0.0
916,01/18/25 12:30:00 AM,22.525,0.0
917,01/18/25 12:40:00 AM,22.621,0.0
918,01/18/25 12:50:00 AM,22.717,0.0
919,01/18/25 01:00:00 AM,22.812,0.0
920,01/18/25 01:10:00 AM,22.908,0.0
921,01/18/25 01:20:00 AM,22.908,0.0
922,01/18/25 01:30:00 AM,23.004,0.0
923,01/18/25 01:40:00 AM,23.100,0.0
924,01/18/25 01:50:00 AM,23.196,0.0
925,01/18/25 02:00:00 AM,23.388,0.0
926,01/18/25 02:10:00 AM,23.388,0.0
927,01/18/25 02:20:00 AM,23.484,0.0
928,01/18/25 02:30:00 AM,23.484,0.0
929,01/18/25 02:40:00 AM,23.484,0.0
930,01/18/25 02:50:00 AM,23.581,0.0
931,01/18/25 03:00:00 AM,23.581,0.0
932,01/18/25 03:10:00 AM,23.581,0.0
933,01/18/25 03:20:00 AM,23.581,0.0
934,01/18/25 03:30:00 AM,23.484,0.0
935,01/18/25 03:40:00 AM,23.581,0.0
936,01/18/25 03:50:00 AM,23.484,0.0
937,01/18/25 04:00:00 AM,23.484,0.0
938,01/18/25 04:10:00 AM,23.677,0.0
939,01/18/25 04:20:00 AM,23.677,0.0
940,01/18/25 04:30:00 AM,23.484,0.0
941,01/18/25 04:40:00 AM,23.484,0.0
942,01/18/25 04:50:00 AM,23.388,0.0
943,01/18/25 05:00:00 AM,23.484,0.0
944,01/18/25 05:10:00 AM,23.581,0.0
945,01/18/25 05:20:00 AM,23.869,0.0
946,01/18/25 05:30:00 AM,23.966,0.0
947,01/18/25 05:40:00 AM,24.158,0.0
948,01/18/25 05:50:00 AM,24.158,0.0
949,01/18/25 06:00:00 AM,23.966,0.0
950,01/18/25 06:10:00 AM,23.869,0.0
951,01/18/25 06:20:00 AM,23.966,0.0
952,01/18/25 06:30:00 AM,23.966,0.0
953,01/18/25 06:40:00 AM,23.966,0.0
954,01/18/25 06:50:00 AM,24.062,0.0
955,01/18/25 07:00:00 AM,23.869,21.5
956,01/18/25 07:10:00 AM,23.869,53.8
957,01/18/25 07:20:00 AM,23.869,86.1
958,01/18/25 07:30:00 AM,23.966,107.6
959,01/18/25 07:40:00 AM,24.158,172.2
960,01/18/25 07:50:00 AM,24.062,279.9
961,01/18/25 08:00:00 AM,24.062,269.1
962,01/18/25 08:10:00 AM,24.448,1636.1
963,01/18/25 08:20:00 AM,24.351,150.7
964,01/18/25 08:30:00 AM,24.255,742.7
965,01/18/25 08:40:00 AM,24.351,731.9
966,01/18/25 08:50:00 AM,24.641,1808.3
967,01/18/25 09:00:00 AM,24.738,3616.7
968,01/18/25 09:10:00 AM,25.416,4477.8
969,01/18/25 09:20:00 AM,26.195,4133.4
970,01/18/25 09:30:00 AM,26.097,2066.7
971,01/18/25 09:40:00 AM,26.000,1550.0
972,01/18/25 09:50:00 AM,25.610,742.7
973,01/18/25 10:00:00 AM,24.641,1011.8
974,01/18/25 10:10:00 AM,24.351,1087.2
975,01/18/25 10:20:00 AM,24.351,1722.2
976,01/18/25 10:30:00 AM,24.738,3100.0
977,01/18/25 10:40:00 AM,27.468,6544.5
978,01/18/25 10:50:00 AM,27.665,6200.0
979,01/18/25 11:00:00 AM,28.357,6544.5
980,01/18/25 11:10:00 AM,29.352,4994.5
981,01/18/25 11:20:00 AM,31.370,11022.3
982,01/18/25 11:30:00 AM,31.472,8611.2
983,01/18/25 11:40:00 AM,33.639,4994.5
984,01/18/25 11:50:00 AM,38.490,14466.8
985,01/18/25 12:00:00 PM,33.535,7233.4
986,01/18/25 12:10:00 PM,36.295,11711.2
987,01/18/25 12:20:00 PM,32.394,3444.5
988,01/18/25 12:30:00 PM,28.655,1130.2
989,01/18/25 12:40:00 PM,28.953,6544.5
990,01/18/25 12:50:00 PM,30.054,7233.4
991,01/18/25 01:00:00 PM,30.154,5511.1
992,01/18/25 01:10:00 PM,30.054,6544.5
993,01/18/25 01:20:00 PM,30.054,6200.0
994,01/18/25 01:30:00 PM,29.652,5511.1
995,01/18/25 01:40:00 PM,29.352,5166.7
996,01/18/25 01:50:00 PM,29.452,4822.3
997,01/18/25 02:00:00 PM,29.752,3788.9
998,01/18/25 02:10:00 PM,28.655,1463.9
999,01/18/25 02:20:00 PM,26.781,3272.2
1000,01/18/25 02:30:00 PM,25.805,2325.0
1001,01/18/25 02:40:00 PM,26.000,4133.4
1002,01/18/25 02:50:00 PM,26.683,3100.0
1003,01/18/25 03:00:00 PM,26.879,3100.0
1004,01/18/25 03:10:00 PM,27.075,2755.6
1005,01/18/25 03:20:00 PM,31.472,4305.6
1006,01/18/25 03:30:00 PM,29.152,3272.2
1007,01/18/25 03:40:00 PM,28.060,2927.8
1008,01/18/25 03:50:00 PM,29.352,4133.4
1009,01/18/25 04:00:00 PM,28.159,2497.2
1010,01/18/25 04:10:00 PM,29.452,1894.5
1011,01/18/25 04:20:00 PM,27.665,538.2
1012,01/18/25 04:30:00 PM,27.468,1808.3
1013,01/18/25 04:40:00 PM,27.468,1808.3
1014,01/18/25 04:50:00 PM,27.075,1259.4
1015,01/18/25 05:00:00 PM,26.585,559.7
1016,01/18/25 05:10:00 PM,26.195,581.3
1017,01/18/25 05:20:00 PM,26.097,441.3
1018,01/18/25 05:30:00 PM,25.902,344.4
1019,01/18/25 05:40:00 PM,25.610,129.2
1020,01/18/25 05:50:00 PM,25.416,96.9
1021,01/18/25 06:00:00 PM,25.319,86.1
1022,01/18/25 06:10:00 PM,25.319,21.5
1023,01/18/25 06:20:00 PM,25.416,0.0
1024,01/18/25 06:30:00 PM,25.513,0.0
1025,01/18/25 06:40:00 PM,25.513,0.0
1026,01/18/25 06:50:00 PM,25.805,0.0
1027,01/18/25 07:00:00 PM,25.902,0.0
1028,01/18/25 07:10:00 PM,26.000,0.0
1029,01/18/25 07:20:00 PM,25.902,0.0
1030,01/18/25 07:30:00 PM,25.902,0.0
1031,01/18/25 07:40:00 PM,25.805,0.0
1032,01/18/25 07:50:00 PM,25.805,0.0
1033,01/18/25 08:00:00 PM,25.708,0.0
1034,01/18/25 08:10:00 PM,25.708,0.0
1035,01/18/25 08:20:00 PM,25.708,0.0
1036,01/18/25 08:30:00 PM,25.708,0.0
1037,01/18/25 08:40:00 PM,25.610,0.0
1038,01/18/25 08:50:00 PM,25.805,0.0
1039,01/18/25 09:00:00 PM,25.513,0.0
1040,01/18/25 09:10:00 PM,25.222,0.0
1041,01/18/25 09:20:00 PM,24.351,0.0
1042,01/18/25 09:30:00 PM,24.062,0.0
1043,01/18/25 09:40:00 PM,24.062,0.0
1044,01/18/25 09:50:00 PM,24.062,0.0
1045,01/18/25 10:00:00 PM,23.869,0.0
1046,01/18/25 10:10:00 PM,23.869,0.0
1047,01/18/25 10:20:00 PM,23.869,0.0
1048,01/18/25 10:30:00 PM,23.773,0.0
1049,01/18/25 10:40:00 PM,23.677,0.0
1050,01/18/25 10:50:00 PM,23.773,0.0
1051,01/18/25 11:00:00 PM,23.966,0.0
1052,01/18/25 11:10:00 PM,23.966,0.0
1053,01/18/25 11:20:00 PM,24.062,0.0
1054,01/18/25 11:30:00 PM,24.062,0.0
1055,01/18/25 11:40:00 PM,24.158,0.0
1056,01/18/25 11:50:00 PM,24.158,0.0
1057,01/19/25 12:00:00 AM,24.158,0.0
1058,01/19/25 12:10:00 AM,24.255,0.0
1059,01/19/25 12:20:00 AM,24.158,0.0
1060,01/19/25 12:30:00 AM,24.158,0.0
1061,01/19/25 12:40:00 AM,24.158,0.0
1062,01/19/25 12:50:00 AM,24.062,0.0
1063,01/19/25 01:00:00 AM,23.966,0.0
1064,01/19/25 01:10:00 AM,23.966,0.0
1065,01/19/25 01:20:00 AM,23.869,0.0
1066,01/19/25 01:30:00 AM,23.773,0.0
1067,01/19/25 01:40:00 AM,23.677,0.0
1068,01/19/25 01:50:00 AM,23.773,0.0
1069,01/19/25 02:00:00 AM,23.966,0.0
1070,01/19/25 02:10:00 AM,23.966,0.0
1071,01/19/25 02:20:00 AM,23.966,0.0
1072,01/19/25 02:30:00 AM,23.966,0.0
1073,01/19/25 02:40:00 AM,24.062,0.0
1074,01/19/25 02:50:00 AM,24.158,0.0
1075,01/19/25 03:00:00 AM,24.158,0.0
1076,01/19/25 03:10:00 AM,24.158,0.0
1077,01/19/25 03:20:00 AM,24.255,0.0
1078,01/19/25 03:30:00 AM,24.062,0.0
1079,01/19/25 03:40:00 AM,24.351,0.0
1080,01/19/25 03:50:00 AM,24.448,0.0
1081,01/19/25 04:00:00 AM,24.545,0.0
1082,01/19/25 04:10:00 AM,24.158,0.0
1083,01/19/25 04:20:00 AM,24.351,0.0
1084,01/19/25 04:30:00 AM,23.966,0.0
1085,01/19/25 04:40:00 AM,23.869,0.0
1086,01/19/25 04:50:00 AM,23.677,0.0
1087,01/19/25 05:00:00 AM,23.581,0.0
1088,01/19/25 05:10:00 AM,23.388,0.0
1089,01/19/25 05:20:00 AM,23.484,0.0
1090,01/19/25 05:30:00 AM,24.255,0.0
1091,01/19/25 05:40:00 AM,24.545,0.0
1092,01/19/25 05:50:00 AM,24.351,0.0
1093,01/19/25 06:00:00 AM,23.966,0.0
1094,01/19/25 06:10:00 AM,23.869,0.0
1095,01/19/25 06:20:00 AM,23.869,0.0
1096,01/19/25 06:30:00 AM,23.677,0.0
1097,01/19/25 06:40:00 AM,23.581,0.0
1098,01/19/25 06:50:00 AM,23.484,10.8
1099,01/19/25 07:00:00 AM,23.388,32.3
1100,01/19/25 07:10:00 AM,23.388,53.8
1101,01/19/25 07:20:00 AM,23.484,226.0
1102,01/19/25 07:30:00 AM,23.581,387.5
1103,01/19/25 07:40:00 AM,24.062,2238.9
1104,01/19/25 07:50:00 AM,24.255,645.8
1105,01/19/25 08:00:00 AM,24.351,1808.3
1106,01/19/25 08:10:00 AM,24.738,2238.9
1107,01/19/25 08:20:00 AM,24.448,344.4
1108,01/19/25 08:30:00 AM,25.125,2669.5
1109,01/19/25 08:40:00 AM,25.513,4133.4
1110,01/19/25 08:50:00 AM,26.000,3961.1
1111,01/19/25 09:00:00 AM,26.683,4305.6
1112,01/19/25 09:10:00 AM,26.390,1345.5
1113,01/19/25 09:20:00 AM,26.292,4477.8
1114,01/19/25 09:30:00 AM,26.585,2927.8
1115,01/19/25 09:40:00 AM,26.879,4994.5
1116,01/19/25 09:50:00 AM,27.665,6200.0
1117,01/19/25 10:00:00 AM,28.258,5511.1
1118,01/19/25 10:10:00 AM,28.159,2152.8
1119,01/19/25 10:20:00 AM,28.456,2927.8
1120,01/19/25 10:30:00 AM,27.567,3100.0
1121,01/19/25 10:40:00 AM,28.953,6200.0
1122,01/19/25 10:50:00 AM,29.252,5511.1
1123,01/19/25 11:00:00 AM,30.054,3788.9
1124,01/19/25 11:10:00 AM,30.760,5511.1
1125,01/19/25 11:20:00 AM,30.054,2152.8
1126,01/19/25 11:30:00 AM,29.752,1270.1
1127,01/19/25 11:40:00 AM,29.452,2411.1
1128,01/19/25 11:50:00 AM,29.652,2755.6
1129,01/19/25 12:00:00 PM,29.053,4477.8
1130,01/19/25 12:10:00 PM,35.542,16533.4
1131,01/19/25 12:20:00 PM,31.574,4305.6
1132,01/19/25 12:30:00 PM,31.268,5166.7
1133,01/19/25 12:40:00 PM,30.760,2755.6
1134,01/19/25 12:50:00 PM,28.456,2497.2
1135,01/19/25 01:00:00 PM,29.152,2411.1
1136,01/19/25 01:10:00 PM,29.352,5166.7
1137,01/19/25 01:20:00 PM,29.552,4994.5
1138,01/19/25 01:30:00 PM,29.652,4994.5
1139,01/19/25 01:40:00 PM,29.452,4822.3
1140,01/19/25 01:50:00 PM,29.853,4650.0
1141,01/19/25 02:00:00 PM,29.652,4477.8
1142,01/19/25 02:10:00 PM,29.452,4133.4
1143,01/19/25 02:20:00 PM,29.352,3961.1
1144,01/19/25 02:30:00 PM,29.352,3788.9
1145,01/19/25 02:40:00 PM,29.252,3616.7
1146,01/19/25 02:50:00 PM,29.152,3444.5
1147,01/19/25 03:00:00 PM,29.152,3272.2
1148,01/19/25 03:10:00 PM,29.352,3100.0
1149,01/19/25 03:20:00 PM,32.086,3961.1
1150,01/19/25 03:30:00 PM,30.356,3616.7
1151,01/19/25 03:40:00 PM,27.665,0.0
1152,01/19/25 03:50:00 PM,27.370,0.0
1153,01/19/25 04:00:00 PM,24.255,10.8
1154,01/19/25 04:10:00 PM,23.581,32.3
1155,01/19/25 04:20:00 PM,23.966,0.0
1156,01/19/25 04:30:00 PM,24.351,0.0
1157,01/19/25 04:40:00 PM,24.835,0.0
1158,01/19/25 04:50:00 PM,26.195,10.8
1159,01/19/25 05:00:00 PM,26.683,0.0
1160,01/19/25 05:10:00 PM,26.488,10.8
1161,01/19/25 05:20:00 PM,26.781,10.8
1162,01/19/25 05:30:00 PM,28.258,0.0
1163,01/19/25 05:40:00 PM,28.953,10.8
1164,01/19/25 05:50:00 PM,26.097,0.0
1165,01/19/25 06:00:00 PM,26.097,0.0
1166,01/19/25 06:10:00 PM,25.319,0.0
1167,01/19/25 06:20:00 PM,24.062,0.0
1168,01/19/25 06:30:00 PM,23.581,0.0
1169,01/19/25 06:40:00 PM,23.484,0.0
1170,01/19/25 06:50:00 PM,24.351,0.0
1171,01/19/25 07:00:00 PM,25.610,0.0
1172,01/19/25 07:10:00 PM,26.292,0.0
1173,01/19/25 07:20:00 PM,26.781,0.0
1174,01/19/25 07:30:00 PM,27.173,0.0
1175,01/19/25 07:40:00 PM,27.567,0.0
1176,01/19/25 07:50:00 PM,27.862,0.0
1177,01/19/25 08:00:00 PM,28.060,0.0
1178,01/19/25 08:10:00 PM,28.357,0.0
1179,01/19/25 08:20:00 PM,28.456,0.0
1180,01/19/25 08:30:00 PM,28.655,0.0
1181,01/19/25 08:40:00 PM,28.655,0.0
1182,01/19/25 08:50:00 PM,28.754,0.0
1183,01/19/25 09:00:00 PM,28.159,0.0
1184,01/19/25 09:10:00 PM,26.683,0.0
1185,01/19/25 09:20:00 PM,25.708,0.0
1186,01/19/25 09:30:00 PM,24.738,0.0
1187,01/19/25 09:40:00 PM,24.835,0.0
1188,01/19/25 09:50:00 PM,26.292,0.0
1189,01/19/25 10:00:00 PM,27.370,0.0
1190,01/19/25 10:10:00 PM,27.468,0.0
1191,01/19/25 10:20:00 PM,27.370,0.0
1192,01/19/25 10:30:00 PM,27.272,0.0
1193,01/19/25 10:40:00 PM,27.272,0.0
1194,01/19/25 10:50:00 PM,27.173,0.0
1195,01/19/25 11:00:00 PM,27.173,0.0
1196,01/19/25 11:10:00 PM,27.075,0.0
1197,01/19/25 11:20:00 PM,27.075,0.0
1198,01/19/25 11:30:00 PM,27.075,0.0
1199,01/19/25 11:40:00 PM,27.173,0.0
1200,01/19/25 11:50:00 PM,27.370,0.0
1201,01/20/25 12:00:00 AM,27.370,0.0
1202,01/20/25 12:10:00 AM,27.173,0.0
1203,01/20/25 12:20:00 AM,27.075,0.0
1204,01/20/25 12:30:00 AM,26.977,0.0
1205,01/20/25 12:40:00 AM,26.977,0.0
1206,01/20/25 12:50:00 AM,26.977,0.0
1207,01/20/25 01:00:00 AM,26.879,0.0
1208,01/20/25 01:10:00 AM,26.879,0.0
1209,01/20/25 01:20:00 AM,26.879,0.0
1210,01/20/25 01:30:00 AM,26.781,0.0
1211,01/20/25 01:40:00 AM,26.781,0.0
1212,01/20/25 01:50:00 AM,26.781,0.0
1213,01/20/25 02:00:00 AM,26.683,0.0
1214,01/20/25 02:10:00 AM,26.683,0.0
1215,01/20/25 02:20:00 AM,26.683,0.0
1216,01/20/25 02:30:00 AM,26.683,0.0
1217,01/20/25 02:40:00 AM,26.683,0.0
1218,01/20/25 02:50:00 AM,26.585,0.0
1219,01/20/25 03:00:00 AM,26.585,0.0
1220,01/20/25 03:10:00 AM,26.585,0.0
1221,01/20/25 03:20:00 AM,26.585,0.0
1222,01/20/25 03:30:00 AM,26.488,0.0
1223,01/20/25 03:40:00 AM,26.488,0.0
1224,01/20/25 03:50:00 AM,26.488,0.0
1225,01/20/25 04:00:00 AM,26.488,0.0
1226,01/20/25 04:10:00 AM,26.488,0.0
1227,01/20/25 04:20:00 AM,26.390,0.0
1228,01/20/25 04:30:00 AM,26.390,0.0
1229,01/20/25 04:40:00 AM,26.390,0.0
1230,01/20/25 04:50:00 AM,26.292,0.0
1231,01/20/25 05:00:00 AM,26.292,0.0
1232,01/20/25 05:10:00 AM,26.292,0.0
1233,01/20/25 05:20:00 AM,26.292,0.0
1234,01/20/25 05:30:00 AM,26.195,0.0
1235,01/20/25 05:40:00 AM,26.195,0.0
1236,01/20/25 05:50:00 AM,26.195,0.0
1237,01/20/25 06:00:00 AM,26.195,0.0
1238,01/20/25 06:10:00 AM,26.195,0.0
1239,01/20/25 06:20:00 AM,26.195,0.0
1240,01/20/25 06:30:00 AM,26.195,0.0
1241,01/20/25 06:40:00 AM,26.195,0.0
1242,01/20/25 06:50:00 AM,26.195,0.0
1243,01/20/25 07:00:00 AM,26.195,0.0
1244,01/20/25 07:10:00 AM,26.292,0.0
1245,01/20/25 07:20:00 AM,26.292,10.8
1246,01/20/25 07:30:00 AM,26.195,21.5
1247,01/20/25 07:40:00 AM,26.292,21.5
1248,01/20/25 07:50:00 AM,26.292,32.3
1249,01/20/25 08:00:00 AM,26.292,32.3
1250,01/20/25 08:10:00 AM,26.292,43.1
1251,01/20/25 08:20:00 AM,26.292,53.8
1252,01/20/25 08:30:00 AM,26.292,64.6
1253,01/20/25 08:40:00 AM,26.292,43.1
1254,01/20/25 08:50:00 AM,26.292,75.3
1255,01/20/25 09:00:00 AM,26.292,75.3
1256,01/20/25 09:10:00 AM,26.390,86.1
1257,01/20/25 09:20:00 AM,26.390,96.9
1258,01/20/25 09:30:00 AM,26.488,96.9
1259,01/20/25 09:40:00 AM,26.585,53.8
1260,01/20/25 09:50:00 AM,26.683,75.3
1261,01/20/25 10:00:00 AM,26.683,86.1
1262,01/20/25 10:10:00 AM,26.585,96.9
1263,01/20/25 10:20:00 AM,26.585,64.6
1264,01/20/25 10:30:00 AM,26.585,96.9
1265,01/20/25 10:40:00 AM,26.585,107.6
1266,01/20/25 10:50:00 AM,26.585,107.6
1267,01/20/25 11:00:00 AM,26.585,107.6
1268,01/20/25 11:10:00 AM,26.585,161.5
1269,01/20/25 11:20:00 AM,26.781,204.5
